Thread,Sentiment Scores,Label,Positive Score
31,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.5499}",neu,0.068
32,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4199}",neu,0.157
33,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.6124}",neu,0.119
34,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
35,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.8488}",neu,0.29
36,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.8126}",neu,0.189
37,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}",neu,0.351
38,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.7609}",neu,0.278
39,"{'neg': 0.123, 'neu': 0.827, 'pos': 0.05, 'compound': -0.4391}",neu,0.05
40,"{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.6369}",neu,0.054
41,"{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.4404}",neu,0.0
42,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3612}",neu,0.091
43,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.4588}",neu,0.0
44,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
45,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}",neu,0.153
46,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
47,"{'neg': 0.0, 'neu': 0.226, 'pos': 0.774, 'compound': 0.8832}",pos,0.774
48,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
49,"{'neg': 0.025, 'neu': 0.946, 'pos': 0.029, 'compound': 0.1154}",neu,0.029
50,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.4219}",neu,0.043
51,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",neu,0.367
52,"{'neg': 0.102, 'neu': 0.739, 'pos': 0.159, 'compound': 0.2481}",neu,0.159
53,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
54,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
55,"{'neg': 0.014, 'neu': 0.882, 'pos': 0.104, 'compound': 0.85}",neu,0.104
56,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",neu,0.144
57,"{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.25}",neu,0.0
58,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.5927}",neu,0.195
59,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
60,"{'neg': 0.05, 'neu': 0.83, 'pos': 0.12, 'compound': 0.4019}",neu,0.12
61,"{'neg': 0.211, 'neu': 0.603, 'pos': 0.186, 'compound': -0.4072}",neu,0.186
62,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
63,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
64,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",neu,0.185
65,"{'neg': 0.021, 'neu': 0.911, 'pos': 0.069, 'compound': 0.5187}",neu,0.069
66,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
67,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.1901}",neu,0.127
68,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
69,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
70,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.6868}",neu,0.212
71,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.5106}",neu,0.155
72,"{'neg': 0.024, 'neu': 0.895, 'pos': 0.082, 'compound': 0.6553}",neu,0.082
73,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",neu,0.293
74,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.4019}",neu,0.0
75,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.6767}",neu,0.313
76,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
77,"{'neg': 0.0, 'neu': 0.161, 'pos': 0.839, 'compound': 0.6369}",pos,0.839
78,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.4588}",pos,0.75
79,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
80,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
81,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.2732}",neu,0.07
82,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",neu,0.0
83,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
84,"{'neg': 0.139, 'neu': 0.796, 'pos': 0.064, 'compound': -0.5267}",neu,0.064
85,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.504}",neu,0.214
86,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
87,"{'neg': 0.055, 'neu': 0.738, 'pos': 0.207, 'compound': 0.6966}",neu,0.207
88,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.4561}",neu,0.136
89,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4926}",neu,0.116
90,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}",neu,0.114
91,"{'neg': 0.044, 'neu': 0.82, 'pos': 0.136, 'compound': 0.4606}",neu,0.136
92,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
93,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
94,"{'neg': 0.1, 'neu': 0.728, 'pos': 0.172, 'compound': 0.2247}",neu,0.172
95,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
96,"{'neg': 0.084, 'neu': 0.719, 'pos': 0.196, 'compound': 0.5551}",neu,0.196
97,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
98,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.5794}",neu,0.097
99,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
100,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.296}",neu,0.0
101,"{'neg': 0.074, 'neu': 0.764, 'pos': 0.161, 'compound': 0.4753}",neu,0.161
102,"{'neg': 0.046, 'neu': 0.817, 'pos': 0.137, 'compound': 0.4195}",neu,0.137
103,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.5423}",neu,0.117
104,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.9348}",neu,0.156
105,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.9261}",neu,0.166
106,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7177}",pos,0.5
107,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612}",neu,0.088
108,"{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.1531}",neu,0.0
109,"{'neg': 0.0, 'neu': 0.96, 'pos': 0.04, 'compound': 0.0772}",neu,0.04
110,"{'neg': 0.095, 'neu': 0.814, 'pos': 0.092, 'compound': -0.0258}",neu,0.092
111,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
112,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
113,"{'neg': 0.126, 'neu': 0.78, 'pos': 0.094, 'compound': -0.2263}",neu,0.094
114,"{'neg': 0.078, 'neu': 0.877, 'pos': 0.044, 'compound': -0.4215}",neu,0.044
115,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
116,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
117,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.6662}",neu,0.146
118,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.4019}",neu,0.0
119,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
120,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.6369}",neu,0.0
121,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5411}",neu,0.13
122,"{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.7752}",neu,0.38
123,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",pos,0.744
124,"{'neg': 0.058, 'neu': 0.91, 'pos': 0.032, 'compound': -0.5514}",neu,0.032
125,"{'neg': 0.031, 'neu': 0.88, 'pos': 0.09, 'compound': 0.4094}",neu,0.09
126,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.7096}",neu,0.191
127,"{'neg': 0.068, 'neu': 0.858, 'pos': 0.074, 'compound': 0.0516}",neu,0.074
128,"{'neg': 0.057, 'neu': 0.791, 'pos': 0.152, 'compound': 0.5007}",neu,0.152
129,"{'neg': 0.0, 'neu': 0.164, 'pos': 0.836, 'compound': 0.6249}",pos,0.836
130,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",neu,0.209
131,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
132,"{'neg': 0.0, 'neu': 0.953, 'pos': 0.047, 'compound': 0.2387}",neu,0.047
133,"{'neg': 0.074, 'neu': 0.834, 'pos': 0.092, 'compound': 0.1779}",neu,0.092
134,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.5994}",neu,0.17
135,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
136,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.8294}",neu,0.252
137,"{'neg': 0.05, 'neu': 0.839, 'pos': 0.112, 'compound': 0.6929}",neu,0.112
138,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
139,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",neu,0.2
140,"{'neg': 0.122, 'neu': 0.777, 'pos': 0.101, 'compound': -0.1317}",neu,0.101
141,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.3632}",neu,0.0
142,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
143,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
144,"{'neg': 0.165, 'neu': 0.765, 'pos': 0.07, 'compound': -0.4767}",neu,0.07
145,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.5267}",neu,0.087
146,"{'neg': 0.22, 'neu': 0.639, 'pos': 0.141, 'compound': -0.6124}",neu,0.141
147,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.3506}",neu,0.141
148,"{'neg': 0.05, 'neu': 0.832, 'pos': 0.117, 'compound': 0.6705}",neu,0.117
149,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.3612}",neu,0.0
150,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
151,"{'neg': 0.05, 'neu': 0.95, 'pos': 0.0, 'compound': -0.2235}",neu,0.0
152,"{'neg': 0.114, 'neu': 0.805, 'pos': 0.081, 'compound': 0.1071}",neu,0.081
153,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.7901}",neu,0.134
154,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.7343}",neu,0.131
155,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.6249}",neu,0.132
156,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.7717}",neu,0.076
157,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.9612}",neu,0.234
158,"{'neg': 0.0, 'neu': 0.139, 'pos': 0.861, 'compound': 0.7345}",pos,0.861
159,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.1511}",neu,0.034
160,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
161,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
162,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
163,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.5719}",neu,0.144
164,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.765}",neu,0.123
165,"{'neg': 0.365, 'neu': 0.457, 'pos': 0.178, 'compound': -0.4673}",neu,0.178
166,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7351}",neu,0.167
167,"{'neg': 0.083, 'neu': 0.882, 'pos': 0.035, 'compound': -0.3337}",neu,0.035
168,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
169,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.8779}",neu,0.258
170,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
171,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.0387}",neu,0.05
172,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
173,"{'neg': 0.029, 'neu': 0.903, 'pos': 0.068, 'compound': 0.6715}",neu,0.068
174,"{'neg': 0.153, 'neu': 0.764, 'pos': 0.083, 'compound': -0.2732}",neu,0.083
175,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.3182}",neu,0.0
176,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",neu,0.135
177,"{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.264}",neu,0.0
178,"{'neg': 0.095, 'neu': 0.793, 'pos': 0.112, 'compound': 0.0}",neu,0.112
179,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
180,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
181,"{'neg': 0.073, 'neu': 0.78, 'pos': 0.148, 'compound': 0.4215}",neu,0.148
182,"{'neg': 0.093, 'neu': 0.864, 'pos': 0.043, 'compound': -0.6309}",neu,0.043
183,"{'neg': 0.037, 'neu': 0.963, 'pos': 0.0, 'compound': -0.4019}",neu,0.0
184,"{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.4939}",neu,0.0
185,"{'neg': 0.0, 'neu': 0.973, 'pos': 0.027, 'compound': 0.2983}",neu,0.027
186,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
187,"{'neg': 0.028, 'neu': 0.838, 'pos': 0.134, 'compound': 0.6157}",neu,0.134
188,"{'neg': 0.269, 'neu': 0.651, 'pos': 0.08, 'compound': -0.8748}",neu,0.08
189,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
190,"{'neg': 0.047, 'neu': 0.827, 'pos': 0.126, 'compound': 0.4588}",neu,0.126
191,"{'neg': 0.115, 'neu': 0.812, 'pos': 0.073, 'compound': -0.25}",neu,0.073
192,"{'neg': 0.0, 'neu': 0.96, 'pos': 0.04, 'compound': 0.1154}",neu,0.04
193,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}",neu,0.0
194,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",neu,0.224
195,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.9164}",neu,0.126
196,"{'neg': 0.047, 'neu': 0.929, 'pos': 0.024, 'compound': -0.2287}",neu,0.024
197,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.9245}",neu,0.0
198,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.9111}",neu,0.229
199,"{'neg': 0.0, 'neu': 0.953, 'pos': 0.047, 'compound': 0.4515}",neu,0.047
200,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.5859}",neu,0.174
201,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
202,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
203,"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.2411}",neu,0.0
204,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
205,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.7351}",neu,0.205
206,"{'neg': 0.064, 'neu': 0.859, 'pos': 0.077, 'compound': 0.2621}",neu,0.077
207,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.5574}",neu,0.261
208,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
209,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.9406}",neu,0.0
210,"{'neg': 0.021, 'neu': 0.979, 'pos': 0.0, 'compound': -0.09}",neu,0.0
211,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
212,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.7717}",neu,0.112
213,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.8523}",neu,0.135
214,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
215,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.8588}",neu,0.236
216,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.296}",neu,0.104
217,"{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.024}",neu,0.0
218,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
219,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",neu,0.094
220,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.7783}",neu,0.172
221,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.4019}",neu,0.074
222,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
223,"{'neg': 0.142, 'neu': 0.75, 'pos': 0.108, 'compound': -0.3849}",neu,0.108
224,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4926}",pos,0.615
225,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.7964}",neu,0.0
226,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.3182}",neu,0.113
227,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
228,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.8122}",neu,0.276
229,"{'neg': 0.0, 'neu': 0.25, 'pos': 0.75, 'compound': 0.7177}",pos,0.75
230,"{'neg': 0.05, 'neu': 0.769, 'pos': 0.181, 'compound': 0.6538}",neu,0.181
231,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
232,"{'neg': 0.066, 'neu': 0.846, 'pos': 0.088, 'compound': 0.1779}",neu,0.088
233,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
234,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",neu,0.263
235,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.611}",neu,0.222
236,"{'neg': 0.018, 'neu': 0.832, 'pos': 0.15, 'compound': 0.887}",neu,0.15
237,"{'neg': 0.082, 'neu': 0.893, 'pos': 0.025, 'compound': -0.6261}",neu,0.025
238,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.6767}",neu,0.093
239,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
240,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.4753}",neu,0.0
241,"{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.4782}",neu,0.0
242,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}",neu,0.255
243,"{'neg': 0.07, 'neu': 0.842, 'pos': 0.088, 'compound': 0.3102}",neu,0.088
244,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.4215}",neu,0.141
245,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",pos,0.737
246,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.7096}",neu,0.258
247,"{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.4288}",neu,0.0
248,"{'neg': 0.034, 'neu': 0.966, 'pos': 0.0, 'compound': -0.1181}",neu,0.0
249,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
250,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",neu,0.217
251,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
252,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.722}",neu,0.134
253,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.6249}",neu,0.255
254,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.6355}",neu,0.0
255,"{'neg': 0.084, 'neu': 0.86, 'pos': 0.056, 'compound': -0.7959}",neu,0.056
256,"{'neg': 0.129, 'neu': 0.831, 'pos': 0.04, 'compound': -0.8079}",neu,0.04
257,"{'neg': 0.072, 'neu': 0.889, 'pos': 0.039, 'compound': -0.6124}",neu,0.039
258,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
259,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.2263}",neu,0.0
260,"{'neg': 0.055, 'neu': 0.873, 'pos': 0.072, 'compound': 0.163}",neu,0.072
261,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",neu,0.263
262,"{'neg': 0.045, 'neu': 0.796, 'pos': 0.159, 'compound': 0.6808}",neu,0.159
263,"{'neg': 0.035, 'neu': 0.83, 'pos': 0.135, 'compound': 0.8268}",neu,0.135
264,"{'neg': 0.022, 'neu': 0.899, 'pos': 0.079, 'compound': 0.8126}",neu,0.079
265,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4926}",neu,0.285
266,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
267,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.6808}",neu,0.0
268,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
269,"{'neg': 0.126, 'neu': 0.69, 'pos': 0.184, 'compound': 0.25}",neu,0.184
270,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neu,0.0
